id_venda,id_cliente,id_vendedor,data_venda,forma_pagamento,status
611,365,20,2025-09-05,Cartão,Concluída
612,907,7,2025-09-26,Boleto,Concluída
613,26,1,2025-11-30,Transferência,Concluída
614,458,13,2025-10-12,Transferência,Concluída
615,889,11,2025-10-10,Boleto,Concluída
616,857,2,2025-11-26,Boleto,Concluída
617,769,3,2025-09-10,Pix,Concluída
618,777,8,2025-03-20,Boleto,Concluída
619,604,2,2025-04-17,Transferência,Concluída
620,921,6,2025-07-23,Cartão,Concluída
621,668,17,2025-07-27,Cartão,Concluída
622,896,7,2025-04-13,Boleto,Devolvida
623,259,7,2025-09-19,Boleto,Concluída
624,970,13,2025-06-17,Transferência,Concluída
625,985,6,2025-02-19,Boleto,Concluída
626,789,2,2025-03-03,Cartão,Concluída
627,241,15,2025-10-24,Boleto,Concluída
628,477,14,2025-03-31,Pix,Concluída
629,208,9,2025-01-13,Boleto,Concluída
630,446,18,2025-12-26,Cartão,Concluída
631,841,16,2025-10-06,Boleto,Concluída
632,152,16,2025-12-12,Transferência,Concluída
633,941,5,2025-11-03,Cartão,Concluída
634,857,12,2025-10-08,Transferência,Concluída
635,855,7,2025-01-01,Pix,Concluída
636,697,3,2025-02-04,Transferência,Concluída
637,612,10,2025-06-25,Boleto,Concluída
638,360,1,2025-05-11,Transferência,Concluída
639,85,8,2025-11-20,Transferência,Concluída
640,515,6,2025-08-26,Transferência,Concluída
641,795,6,2025-07-12,Boleto,Concluída
642,759,20,2025-10-16,Transferência,Concluída
643,899,12,2025-09-01,Cartão,Concluída
644,383,18,2025-05-15,Pix,Concluída
645,401,1,2025-07-10,Pix,Concluída
646,902,5,2025-06-13,Transferência,Concluída
647,555,3,2025-03-16,Cartão,Concluída
648,954,12,2025-07-20,Cartão,Concluída
649,510,3,2025-08-10,Pix,Concluída
650,482,17,2025-09-07,Cartão,Concluída
651,929,8,2025-10-17,Boleto,Concluída
652,195,12,2025-12-31,Boleto,Concluída
653,809,11,2025-04-04,Transferência,Concluída
654,564,13,2025-01-02,Cartão,Concluída
655,397,11,2025-03-03,Cartão,Concluída
656,111,18,2025-10-02,Cartão,Concluída
657,581,2,2025-01-06,Boleto,Concluída
658,978,6,2025-02-16,Boleto,Concluída
659,870,13,2025-08-17,Cartão,Concluída
660,154,13,2025-11-11,Transferência,Cancelada
661,448,17,2025-06-25,Pix,Concluída
662,255,10,2025-04-29,Transferência,Concluída
663,731,1,2025-07-19,Boleto,Concluída
664,491,6,2025-03-28,Cartão,Concluída
665,725,6,2025-02-17,Pix,Concluída
666,69,8,2025-02-17,Pix,Concluída
667,378,6,2025-03-20,Cartão,Concluída
668,404,5,2025-03-27,Transferência,Concluída
669,728,4,2025-05-08,Pix,Concluída
670,819,16,2025-12-13,Transferência,Cancelada
671,615,12,2025-06-02,Transferência,Concluída
672,251,5,2025-01-09,Transferência,Concluída
673,303,12,2025-01-28,Transferência,Concluída
674,104,5,2025-12-31,Boleto,Concluída
675,460,13,2025-06-21,Transferência,Concluída
676,799,18,2025-10-17,Pix,Concluída
677,202,3,2025-11-12,Boleto,Concluída
678,880,2,2025-05-16,Transferência,Cancelada
679,689,16,2025-02-28,Transferência,Concluída
680,604,17,2025-12-16,Cartão,Concluída
681,415,2,2025-10-30,Boleto,Concluída
682,225,8,2025-08-26,Pix,Concluída
683,342,12,2025-03-02,Cartão,Concluída
684,85,1,2025-03-18,Transferência,Concluída
685,170,10,2025-06-19,Pix,Concluída
686,99,16,2025-11-07,Boleto,Concluída
687,830,15,2025-07-03,Boleto,Concluída
688,82,2,2025-10-28,Cartão,Concluída
689,789,11,2025-12-19,Cartão,Concluída
690,399,6,2025-09-12,Transferência,Concluída
691,978,9,2025-08-01,Transferência,Concluída
692,370,11,2025-11-11,Boleto,Concluída
693,207,7,2025-03-17,Boleto,Concluída
694,952,15,2025-11-08,Cartão,Concluída
695,235,2,2025-04-24,Cartão,Concluída
696,678,18,2025-05-28,Pix,Devolvida
697,663,8,2025-09-03,Pix,Concluída
698,209,6,2025-07-05,Boleto,Concluída
699,777,9,2025-04-02,Transferência,Concluída
700,194,18,2025-05-09,Pix,Cancelada
701,653,16,2025-10-28,Pix,Cancelada
702,43,2,2025-08-20,Pix,Concluída
703,806,11,2025-05-06,Transferência,Concluída
704,77,17,2025-07-06,Transferência,Concluída
705,271,11,2025-06-12,Cartão,Concluída
706,96,11,2025-05-18,Pix,Cancelada
707,110,9,2025-03-23,Cartão,Concluída
708,718,4,2025-11-19,Transferência,Concluída
709,536,9,2025-10-23,Cartão,Cancelada
710,724,14,2025-05-11,Transferência,Concluída
711,708,5,2025-10-23,Pix,Concluída
712,137,7,2025-05-22,Pix,Concluída
713,805,4,2025-07-08,Transferência,Concluída
714,475,6,2025-02-01,Transferência,Concluída
715,277,6,2025-09-03,Transferência,Concluída
716,535,9,2025-12-20,Boleto,Concluída
717,787,18,2025-08-03,Boleto,Concluída
718,739,14,2025-05-09,Boleto,Concluída
719,918,5,2025-04-29,Pix,Concluída
720,220,7,2025-07-09,Pix,Concluída
721,257,20,2025-10-02,Cartão,Cancelada
722,713,1,2025-09-08,Transferência,Concluída
723,757,4,2025-11-18,Pix,Concluída
724,461,8,2025-11-13,Pix,Concluída
725,780,10,2025-12-18,Cartão,Concluída
726,384,2,2025-09-30,Transferência,Concluída
727,112,14,2025-04-28,Cartão,Concluída
728,220,1,2025-04-11,Boleto,Concluída
729,897,8,2025-03-06,Pix,Concluída
730,152,20,2025-08-15,Transferência,Concluída
731,976,4,2025-08-13,Boleto,Concluída
732,321,13,2025-12-11,Boleto,Concluída
733,296,17,2025-11-15,Boleto,Concluída
734,154,13,2025-07-13,Pix,Concluída
735,842,6,2025-10-23,Pix,Concluída
736,259,17,2025-03-05,Pix,Concluída
737,275,8,2025-03-21,Pix,Concluída
738,249,14,2025-03-08,Transferência,Concluída
739,400,6,2025-07-01,Boleto,Cancelada
740,747,1,2025-12-09,Transferência,Concluída
741,743,5,2025-08-27,Pix,Concluída
742,602,11,2025-12-29,Transferência,Concluída
743,807,4,2025-10-06,Cartão,Concluída
744,417,2,2025-02-09,Transferência,Concluída
745,110,11,2025-08-01,Cartão,Concluída
746,138,2,2025-02-09,Pix,Concluída
747,237,13,2025-09-29,Boleto,Concluída
748,175,6,2025-04-21,Cartão,Concluída
749,79,3,2025-05-11,Boleto,Concluída
750,346,8,2025-09-10,Transferência,Concluída
751,838,1,2025-07-17,Transferência,Concluída
752,224,9,2025-06-24,Pix,Concluída
753,119,8,2025-06-05,Pix,Concluída
754,378,19,2025-10-25,Pix,Concluída
755,385,10,2025-10-10,Transferência,Concluída
756,594,13,2025-11-23,Cartão,Concluída
757,878,7,2025-03-31,Pix,Concluída
758,961,2,2025-07-28,Pix,Concluída
759,533,5,2025-12-03,Pix,Concluída
760,870,5,2025-07-27,Boleto,Concluída
761,322,19,2025-06-22,Pix,Cancelada
762,169,16,2025-04-25,Pix,Concluída
763,301,20,2025-02-07,Boleto,Cancelada
764,535,7,2025-10-26,Transferência,Concluída
765,614,10,2025-07-20,Pix,Concluída
766,579,20,2025-02-04,Boleto,Devolvida
767,208,15,2025-04-29,Cartão,Concluída
768,921,6,2025-12-14,Pix,Concluída
769,744,6,2025-10-24,Pix,Concluída
770,55,8,2025-08-20,Boleto,Concluída
771,927,15,2025-09-13,Cartão,Concluída
772,532,14,2025-03-29,Boleto,Concluída
773,587,15,2025-01-12,Transferência,Concluída
774,675,6,2025-04-03,Boleto,Concluída
775,415,19,2025-03-18,Pix,Cancelada
776,872,11,2025-01-18,Cartão,Concluída
777,366,6,2025-05-01,Transferência,Concluída
778,394,18,2025-03-18,Transferência,Concluída
779,31,12,2025-07-19,Boleto,Concluída
780,144,12,2025-11-10,Cartão,Concluída
781,228,7,2025-10-07,Pix,Concluída
782,399,6,2025-10-22,Transferência,Concluída
783,500,10,2025-05-14,Pix,Concluída
784,493,20,2025-09-05,Pix,Concluída
785,404,10,2025-02-15,Boleto,Concluída
786,273,5,2025-12-23,Pix,Concluída
787,575,2,2025-11-06,Cartão,Cancelada
788,885,19,2025-09-17,Transferência,Concluída
789,295,6,2025-09-15,Boleto,Concluída
790,71,7,2025-01-03,Boleto,Concluída
791,707,8,2025-08-05,Transferência,Concluída
792,178,18,2025-02-24,Cartão,Cancelada
793,61,13,2025-01-05,Cartão,Concluída
794,765,12,2025-10-15,Boleto,Concluída
795,661,16,2025-03-31,Transferência,Concluída
796,334,6,2025-03-30,Cartão,Concluída
797,592,18,2025-04-15,Boleto,Concluída
798,268,9,2025-10-23,Transferência,Devolvida
799,725,11,2025-03-12,Cartão,Concluída
800,905,2,2025-05-16,Transferência,Devolvida
801,310,8,2025-07-18,Pix,Concluída
802,204,16,2025-05-22,Cartão,Concluída
803,482,3,2025-04-18,Transferência,Concluída
804,155,5,2025-03-01,Cartão,Concluída
805,143,2,2025-02-28,Pix,Concluída
806,186,2,2025-03-03,Pix,Concluída
807,898,10,2025-09-24,Cartão,Concluída
808,335,5,2025-03-18,Boleto,Concluída
809,683,19,2025-11-02,Cartão,Concluída
810,27,5,2025-09-04,Transferência,Concluída
811,285,2,2025-03-27,Pix,Concluída
812,885,6,2025-12-17,Pix,Concluída
813,416,16,2025-10-16,Transferência,Devolvida
814,862,4,2025-03-12,Transferência,Concluída
815,501,6,2025-08-05,Pix,Concluída
816,235,11,2025-02-10,Boleto,Concluída
817,358,18,2025-09-28,Boleto,Concluída
818,911,13,2025-08-12,Pix,Concluída
819,319,11,2025-11-17,Pix,Concluída
820,683,15,2025-03-05,Pix,Concluída
821,965,18,2025-02-04,Boleto,Concluída
822,204,15,2025-10-30,Pix,Concluída
823,331,14,2025-04-04,Boleto,Concluída
824,862,6,2025-12-05,Pix,Concluída
825,749,18,2025-09-15,Boleto,Concluída
826,177,2,2025-01-14,Pix,Concluída
827,811,6,2025-11-04,Transferência,Concluída
828,507,18,2025-11-25,Cartão,Concluída
829,625,13,2025-07-16,Cartão,Concluída
830,956,12,2025-10-24,Cartão,Devolvida
831,155,17,2025-08-16,Pix,Concluída
832,732,14,2025-02-25,Cartão,Concluída
833,980,9,2025-06-04,Cartão,Concluída
834,774,16,2025-02-03,Cartão,Devolvida
835,278,14,2025-09-22,Cartão,Concluída
836,714,20,2025-10-09,Boleto,Concluída
837,952,13,2025-12-22,Boleto,Concluída
838,64,8,2025-11-02,Transferência,Concluída
839,336,12,2025-11-03,Transferência,Concluída
840,571,20,2025-08-11,Transferência,Concluída
841,316,11,2025-04-24,Pix,Concluída
842,343,20,2025-11-08,Cartão,Concluída
843,180,5,2025-05-31,Transferência,Concluída
844,873,17,2025-05-09,Transferência,Concluída
845,406,16,2025-12-31,Cartão,Concluída
846,14,9,2025-08-17,Transferência,Concluída
847,351,8,2025-08-09,Transferência,Concluída
848,440,9,2025-06-06,Boleto,Concluída
849,293,18,2025-11-11,Transferência,Devolvida
850,556,2,2025-02-04,Transferência,Concluída
851,236,11,2025-10-07,Cartão,Concluída
852,406,15,2025-08-31,Boleto,Concluída
853,16,11,2025-05-04,Pix,Concluída
854,796,5,2025-12-20,Pix,Concluída
855,747,20,2025-10-04,Transferência,Cancelada
856,662,18,2025-09-13,Transferência,Concluída
857,218,6,2025-03-16,Pix,Concluída
858,17,3,2025-12-21,Transferência,Concluída
859,940,8,2025-10-11,Boleto,Concluída
860,785,18,2025-11-25,Cartão,Concluída
861,938,6,2025-01-02,Boleto,Concluída
862,433,9,2025-02-17,Pix,Concluída
863,536,20,2025-01-08,Cartão,Concluída
864,677,16,2025-11-11,Boleto,Concluída
865,80,19,2025-08-21,Pix,Concluída
866,803,15,2025-07-04,Boleto,Concluída
867,688,5,2025-09-07,Transferência,Concluída
868,936,9,2025-07-07,Cartão,Concluída
869,854,2,2025-06-13,Cartão,Concluída
870,509,1,2025-12-30,Pix,Concluída
871,351,14,2025-05-21,Transferência,Concluída
872,626,11,2025-05-24,Pix,Concluída
873,464,8,2025-02-16,Transferência,Concluída
874,806,12,2025-10-15,Pix,Concluída
875,865,15,2025-02-25,Pix,Concluída
876,830,14,2025-10-31,Pix,Concluída
877,670,3,2025-09-16,Boleto,Concluída
878,640,17,2025-03-14,Cartão,Concluída
879,626,13,2025-04-24,Cartão,Concluída
880,810,12,2025-08-13,Cartão,Concluída
881,225,9,2025-06-03,Cartão,Concluída
882,361,3,2025-07-06,Cartão,Concluída
883,44,16,2025-11-19,Boleto,Concluída
884,86,4,2025-08-25,Transferência,Devolvida
885,722,15,2025-12-16,Pix,Concluída
886,275,3,2025-12-16,Pix,Concluída
887,804,19,2025-07-02,Pix,Concluída
888,929,12,2025-12-02,Boleto,Concluída
889,605,12,2025-11-26,Cartão,Concluída
890,694,20,2025-04-21,Pix,Concluída
891,519,20,2025-12-24,Boleto,Devolvida
892,979,8,2025-12-01,Cartão,Concluída
893,561,2,2025-02-07,Transferência,Concluída
894,403,16,2025-08-23,Cartão,Concluída
895,189,10,2025-02-24,Boleto,Concluída
896,339,4,2025-02-05,Pix,Concluída
897,918,11,2025-08-22,Transferência,Concluída
898,688,6,2025-01-05,Cartão,Concluída
899,7,6,2025-04-07,Cartão,Concluída
900,538,4,2025-09-25,Transferência,Concluída
901,792,4,2025-09-15,Cartão,Concluída
902,717,20,2025-04-21,Transferência,Concluída
903,219,20,2025-05-31,Cartão,Concluída
904,217,5,2025-09-26,Pix,Cancelada
905,718,1,2025-12-11,Pix,Concluída
906,735,15,2025-09-12,Cartão,Concluída
907,796,5,2025-09-15,Transferência,Concluída
908,471,12,2025-07-23,Pix,Concluída
909,270,8,2025-10-05,Pix,Concluída
910,913,2,2025-07-16,Transferência,Concluída
911,308,2,2025-08-14,Transferência,Concluída
912,386,6,2025-08-21,Cartão,Concluída
913,805,14,2025-12-07,Boleto,Concluída
914,390,9,2025-04-23,Boleto,Concluída
915,374,18,2025-05-01,Cartão,Concluída
916,737,9,2025-07-09,Transferência,Concluída
917,609,17,2025-07-15,Transferência,Concluída
918,9,19,2025-06-20,Boleto,Concluída
919,735,19,2025-03-02,Cartão,Concluída
920,830,2,2025-08-20,Transferência,Concluída
921,749,4,2025-09-11,Boleto,Concluída
922,288,11,2025-03-22,Boleto,Concluída
923,659,6,2025-11-28,Pix,Concluída
924,366,5,2025-08-13,Pix,Concluída
925,47,2,2025-01-13,Transferência,Concluída
926,309,8,2025-10-21,Pix,Concluída
927,638,12,2025-06-29,Cartão,Concluída
928,454,8,2025-12-25,Cartão,Concluída
929,471,2,2025-09-19,Transferência,Concluída
930,505,14,2025-12-29,Boleto,Devolvida
931,300,9,2025-03-20,Cartão,Concluída
932,922,13,2025-05-05,Transferência,Concluída
933,7,16,2025-12-09,Cartão,Concluída
934,322,9,2025-09-01,Boleto,Concluída
935,941,11,2025-06-18,Boleto,Concluída
936,217,19,2025-06-14,Transferência,Concluída
937,888,16,2025-02-19,Pix,Concluída
938,474,18,2025-10-18,Transferência,Concluída
939,591,17,2025-10-01,Transferência,Concluída
940,361,1,2025-06-28,Transferência,Concluída
941,314,10,2025-10-06,Transferência,Concluída
942,417,8,2025-06-30,Cartão,Concluída
943,229,11,2025-04-16,Boleto,Concluída
944,289,14,2025-12-03,Cartão,Concluída
945,313,20,2025-03-04,Cartão,Concluída
946,741,16,2025-04-22,Boleto,Concluída
947,916,19,2025-08-17,Pix,Concluída
948,198,10,2025-11-19,Transferência,Concluída
949,66,5,2025-11-09,Pix,Concluída
950,209,15,2025-06-20,Boleto,Concluída
951,407,13,2025-04-24,Pix,Concluída
952,956,5,2025-01-18,Cartão,Concluída
953,821,13,2025-10-04,Pix,Concluída
954,213,11,2025-01-30,Cartão,Concluída
955,140,1,2025-03-10,Transferência,Concluída
956,490,20,2025-11-09,Boleto,Concluída
957,178,8,2025-10-25,Boleto,Concluída
958,981,6,2025-12-05,Boleto,Concluída
959,740,14,2025-05-13,Transferência,Concluída
960,329,9,2025-07-31,Cartão,Concluída
961,66,6,2025-03-21,Pix,Concluída
962,544,15,2025-09-20,Cartão,Concluída
963,645,8,2025-11-03,Boleto,Concluída
964,326,4,2025-09-10,Cartão,Concluída
965,168,1,2025-07-04,Cartão,Concluída
966,871,7,2025-04-10,Pix,Cancelada
967,700,13,2025-09-17,Boleto,Concluída
968,509,9,2025-11-16,Cartão,Concluída
969,158,1,2025-08-03,Transferência,Concluída
970,952,14,2025-04-22,Cartão,Concluída
971,685,18,2025-06-23,Cartão,Concluída
972,873,8,2025-12-27,Pix,Concluída
973,801,3,2025-07-10,Boleto,Cancelada
974,769,5,2025-12-11,Pix,Concluída
975,122,20,2025-08-11,Cartão,Cancelada
976,198,6,2025-01-09,Pix,Concluída
977,815,4,2025-05-25,Transferência,Cancelada
978,433,14,2025-01-11,Cartão,Cancelada
979,166,18,2025-06-22,Transferência,Concluída
980,921,8,2025-10-09,Pix,Concluída
981,447,8,2025-04-27,Cartão,Concluída
982,159,17,2025-03-22,Cartão,Concluída
983,846,19,2025-03-27,Pix,Concluída
984,594,18,2025-11-26,Boleto,Concluída
985,627,12,2025-10-22,Cartão,Concluída
986,908,5,2025-10-24,Pix,Concluída
987,262,18,2025-06-30,Boleto,Concluída
988,550,18,2025-02-24,Boleto,Concluída
989,567,20,2025-02-01,Cartão,Concluída
990,338,16,2025-06-06,Cartão,Concluída
991,413,4,2025-10-31,Boleto,Devolvida
992,449,18,2025-12-07,Transferência,Concluída
993,126,2,2025-04-29,Boleto,Concluída
994,839,12,2025-03-26,Pix,Concluída
995,242,7,2025-11-22,Boleto,Concluída
996,548,8,2025-06-10,Transferência,Concluída
997,224,4,2025-03-27,Pix,Concluída
998,970,3,2025-02-04,Transferência,Concluída
999,658,18,2025-05-07,Boleto,Concluída
1000,54,17,2025-11-23,Boleto,Concluída
1001,895,17,2025-06-01,Transferência,Concluída
1002,471,7,2025-05-14,Cartão,Concluída
1003,228,7,2025-03-05,Cartão,Concluída
1004,557,16,2025-04-11,Boleto,Concluída
1005,110,12,2025-08-06,Transferência,Concluída
1006,607,13,2025-10-29,Boleto,Concluída
1007,441,9,2025-06-24,Pix,Concluída
1008,492,8,2025-10-23,Cartão,Concluída
1009,527,17,2025-06-02,Transferência,Concluída
1010,919,3,2025-03-12,Cartão,Concluída
1011,536,4,2025-02-12,Cartão,Concluída
1012,117,3,2025-10-23,Transferência,Concluída
1013,644,11,2025-09-16,Pix,Concluída
1014,874,19,2025-08-31,Cartão,Concluída
1015,901,5,2025-06-03,Transferência,Concluída
1016,144,15,2025-02-10,Boleto,Concluída
1017,667,11,2025-07-17,Cartão,Concluída
1018,785,13,2025-07-29,Boleto,Concluída
1019,79,2,2025-02-23,Transferência,Concluída
1020,686,18,2025-10-07,Cartão,Concluída
1021,949,1,2025-10-22,Pix,Concluída
1022,852,11,2025-10-03,Transferência,Cancelada
1023,567,18,2025-03-03,Transferência,Concluída
1024,985,17,2025-04-24,Cartão,Cancelada
1025,13,20,2025-02-27,Cartão,Concluída
1026,365,15,2025-08-25,Pix,Concluída
1027,861,18,2025-11-26,Pix,Concluída
1028,508,10,2025-03-15,Boleto,Concluída
1029,547,20,2025-01-27,Cartão,Concluída
1030,957,5,2025-01-18,Boleto,Concluída
1031,598,1,2025-01-06,Transferência,Concluída
1032,96,4,2025-04-15,Transferência,Concluída
1033,828,3,2025-08-31,Transferência,Concluída
1034,664,13,2025-01-08,Boleto,Concluída
1035,844,15,2025-08-31,Transferência,Concluída
1036,368,19,2025-10-04,Pix,Concluída
1037,811,17,2025-12-12,Cartão,Concluída
1038,524,8,2025-08-13,Pix,Concluída
1039,448,9,2025-08-18,Cartão,Concluída
1040,152,1,2025-03-28,Cartão,Concluída
1041,900,7,2025-04-22,Pix,Concluída
1042,732,13,2025-08-21,Pix,Concluída
1043,852,19,2025-12-11,Transferência,Concluída
1044,122,4,2025-05-06,Pix,Concluída
1045,569,12,2025-12-22,Boleto,Concluída
1046,622,20,2025-05-09,Boleto,Concluída
1047,142,8,2025-09-20,Boleto,Concluída
1048,513,3,2025-09-12,Boleto,Concluída
1049,353,15,2025-01-09,Boleto,Concluída
1050,143,18,2025-12-26,Pix,Concluída
1051,88,5,2025-10-15,Cartão,Concluída
1052,446,11,2025-04-25,Boleto,Devolvida
1053,110,20,2025-02-15,Cartão,Concluída
1054,210,10,2025-09-09,Boleto,Concluída
1055,104,5,2025-08-23,Cartão,Concluída
1056,453,14,2025-10-07,Boleto,Concluída
1057,832,7,2025-06-07,Boleto,Concluída
1058,177,1,2025-07-24,Boleto,Concluída
1059,3,14,2025-04-30,Cartão,Concluída
1060,24,13,2025-07-27,Pix,Concluída
1061,822,6,2025-05-07,Pix,Concluída
1062,108,20,2025-08-17,Pix,Concluída
1063,305,16,2025-03-01,Pix,Concluída
1064,770,2,2025-09-17,Pix,Concluída
1065,141,15,2025-11-03,Pix,Devolvida
1066,855,5,2025-03-08,Transferência,Concluída
1067,818,10,2025-10-08,Boleto,Concluída
1068,167,4,2025-07-20,Pix,Concluída
1069,937,12,2025-12-23,Cartão,Cancelada
1070,917,10,2025-03-16,Pix,Concluída
1071,964,17,2025-05-13,Boleto,Concluída
1072,516,3,2025-04-23,Pix,Concluída
1073,387,16,2025-07-06,Transferência,Devolvida
1074,122,9,2025-09-13,Boleto,Concluída
1075,763,4,2025-03-12,Pix,Concluída
1076,473,6,2025-04-27,Transferência,Cancelada
1077,756,12,2025-05-24,Transferência,Concluída
1078,236,16,2025-12-07,Pix,Cancelada
1079,304,3,2025-06-04,Boleto,Concluída
1080,439,9,2025-03-11,Transferência,Concluída
1081,542,14,2025-09-16,Pix,Concluída
1082,27,17,2025-11-06,Cartão,Devolvida
1083,486,17,2025-11-01,Transferência,Concluída
1084,216,13,2025-03-08,Cartão,Concluída
1085,856,15,2025-07-09,Transferência,Concluída
1086,384,6,2025-02-23,Pix,Concluída
1087,814,18,2025-01-08,Boleto,Concluída
1088,462,15,2025-01-10,Pix,Concluída
1089,230,4,2025-08-14,Boleto,Concluída
1090,564,11,2025-02-25,Cartão,Concluída
1091,736,14,2025-08-20,Boleto,Concluída
1092,767,19,2025-07-11,Transferência,Concluída
1093,767,16,2025-07-06,Transferência,Cancelada
1094,945,4,2025-10-17,Pix,Concluída
1095,34,9,2025-05-13,Pix,Concluída
1096,346,10,2025-06-18,Pix,Concluída
1097,897,6,2025-05-31,Transferência,Concluída
1098,661,8,2025-03-04,Boleto,Concluída
1099,249,16,2025-07-25,Pix,Concluída
1100,101,19,2025-03-09,Transferência,Concluída
